0-20%/s2/ROIs_03_s2_p4549.tif,0-20%/s2_cloudy/ROIs_03_s2_cloudy_p4549.tif,0-20%/s1/ROIs_03_s1_p4549.tif,0-20%/land_cover_maps/ROIs_03_s2_p4549.tif,0-20%/cloud_detection_results/ROIs_03_s2_cloudy_p4549.tif
0-20%/s2/ROIs_03_s2_p4362.tif,0-20%/s2_cloudy/ROIs_03_s2_cloudy_p4362.tif,0-20%/s1/ROIs_03_s1_p4362.tif,0-20%/land_cover_maps/ROIs_03_s2_p4362.tif,0-20%/cloud_detection_results/ROIs_03_s2_cloudy_p4362.tif
0-20%/s2/ROIs_03_s2_p6972.tif,0-20%/s2_cloudy/ROIs_03_s2_cloudy_p6972.tif,0-20%/s1/ROIs_03_s1_p6972.tif,0-20%/land_cover_maps/ROIs_03_s2_p6972.tif,0-20%/cloud_detection_results/ROIs_03_s2_cloudy_p6972.tif
0-20%/s2/ROIs_09_s2_p6880.tif,0-20%/s2_cloudy/ROIs_09_s2_cloudy_p6880.tif,0-20%/s1/ROIs_09_s1_p6880.tif,0-20%/land_cover_maps/ROIs_09_s2_p6880.tif,0-20%/cloud_detection_results/ROIs_09_s2_cloudy_p6880.tif
0-20%/s2/ROIs_05_s2_p2119.tif,0-20%/s2_cloudy/ROIs_05_s2_cloudy_p2119.tif,0-20%/s1/ROIs_05_s1_p2119.tif,0-20%/land_cover_maps/ROIs_05_s2_p2119.tif,0-20%/cloud_detection_results/ROIs_05_s2_cloudy_p2119.tif
0-20%/s2/ROIs_04_s2_p2798.tif,0-20%/s2_cloudy/ROIs_04_s2_cloudy_p2798.tif,0-20%/s1/ROIs_04_s1_p2798.tif,0-20%/land_cover_maps/ROIs_04_s2_p2798.tif,0-20%/cloud_detection_results/ROIs_04_s2_cloudy_p2798.tif
0-20%/s2/ROIs_03_s2_p2818.tif,0-20%/s2_cloudy/ROIs_03_s2_cloudy_p2818.tif,0-20%/s1/ROIs_03_s1_p2818.tif,0-20%/land_cover_maps/ROIs_03_s2_p2818.tif,0-20%/cloud_detection_results/ROIs_03_s2_cloudy_p2818.tif
0-20%/s2/ROIs_03_s2_p3068.tif,0-20%/s2_cloudy/ROIs_03_s2_cloudy_p3068.tif,0-20%/s1/ROIs_03_s1_p3068.tif,0-20%/land_cover_maps/ROIs_03_s2_p3068.tif,0-20%/cloud_detection_results/ROIs_03_s2_cloudy_p3068.tif
0-20%/s2/ROIs_04_s2_p1185.tif,0-20%/s2_cloudy/ROIs_04_s2_cloudy_p1185.tif,0-20%/s1/ROIs_04_s1_p1185.tif,0-20%/land_cover_maps/ROIs_04_s2_p1185.tif,0-20%/cloud_detection_results/ROIs_04_s2_cloudy_p1185.tif
0-20%/s2/ROIs_08_s2_p5712.tif,0-20%/s2_cloudy/ROIs_08_s2_cloudy_p5712.tif,0-20%/s1/ROIs_08_s1_p5712.tif,0-20%/land_cover_maps/ROIs_08_s2_p5712.tif,0-20%/cloud_detection_results/ROIs_08_s2_cloudy_p5712.tif
0-20%/s2/ROIs_08_s2_p6305.tif,0-20%/s2_cloudy/ROIs_08_s2_cloudy_p6305.tif,0-20%/s1/ROIs_08_s1_p6305.tif,0-20%/land_cover_maps/ROIs_08_s2_p6305.tif,0-20%/cloud_detection_results/ROIs_08_s2_cloudy_p6305.tif
0-20%/s2/ROIs_03_s2_p942.tif,0-20%/s2_cloudy/ROIs_03_s2_cloudy_p942.tif,0-20%/s1/ROIs_03_s1_p942.tif,0-20%/land_cover_maps/ROIs_03_s2_p942.tif,0-20%/cloud_detection_results/ROIs_03_s2_cloudy_p942.tif
0-20%/s2/ROIs_08_s2_p5034.tif,0-20%/s2_cloudy/ROIs_08_s2_cloudy_p5034.tif,0-20%/s1/ROIs_08_s1_p5034.tif,0-20%/land_cover_maps/ROIs_08_s2_p5034.tif,0-20%/cloud_detection_results/ROIs_08_s2_cloudy_p5034.tif
0-20%/s2/ROIs_03_s2_p1839.tif,0-20%/s2_cloudy/ROIs_03_s2_cloudy_p1839.tif,0-20%/s1/ROIs_03_s1_p1839.tif,0-20%/land_cover_maps/ROIs_03_s2_p1839.tif,0-20%/cloud_detection_results/ROIs_03_s2_cloudy_p1839.tif
0-20%/s2/ROIs_06_s2_p5683.tif,0-20%/s2_cloudy/ROIs_06_s2_cloudy_p5683.tif,0-20%/s1/ROIs_06_s1_p5683.tif,0-20%/land_cover_maps/ROIs_06_s2_p5683.tif,0-20%/cloud_detection_results/ROIs_06_s2_cloudy_p5683.tif
0-20%/s2/ROIs_03_s2_p1034.tif,0-20%/s2_cloudy/ROIs_03_s2_cloudy_p1034.tif,0-20%/s1/ROIs_03_s1_p1034.tif,0-20%/land_cover_maps/ROIs_03_s2_p1034.tif,0-20%/cloud_detection_results/ROIs_03_s2_cloudy_p1034.tif
0-20%/s2/ROIs_06_s2_p6430.tif,0-20%/s2_cloudy/ROIs_06_s2_cloudy_p6430.tif,0-20%/s1/ROIs_06_s1_p6430.tif,0-20%/land_cover_maps/ROIs_06_s2_p6430.tif,0-20%/cloud_detection_results/ROIs_06_s2_cloudy_p6430.tif
0-20%/s2/ROIs_03_s2_p4606.tif,0-20%/s2_cloudy/ROIs_03_s2_cloudy_p4606.tif,0-20%/s1/ROIs_03_s1_p4606.tif,0-20%/land_cover_maps/ROIs_03_s2_p4606.tif,0-20%/cloud_detection_results/ROIs_03_s2_cloudy_p4606.tif
0-20%/s2/ROIs_03_s2_p823.tif,0-20%/s2_cloudy/ROIs_03_s2_cloudy_p823.tif,0-20%/s1/ROIs_03_s1_p823.tif,0-20%/land_cover_maps/ROIs_03_s2_p823.tif,0-20%/cloud_detection_results/ROIs_03_s2_cloudy_p823.tif
0-20%/s2/ROIs_05_s2_p4500.tif,0-20%/s2_cloudy/ROIs_05_s2_cloudy_p4500.tif,0-20%/s1/ROIs_05_s1_p4500.tif,0-20%/land_cover_maps/ROIs_05_s2_p4500.tif,0-20%/cloud_detection_results/ROIs_05_s2_cloudy_p4500.tif
0-20%/s2/ROIs_03_s2_p5186.tif,0-20%/s2_cloudy/ROIs_03_s2_cloudy_p5186.tif,0-20%/s1/ROIs_03_s1_p5186.tif,0-20%/land_cover_maps/ROIs_03_s2_p5186.tif,0-20%/cloud_detection_results/ROIs_03_s2_cloudy_p5186.tif
0-20%/s2/ROIs_10_s2_p3176.tif,0-20%/s2_cloudy/ROIs_10_s2_cloudy_p3176.tif,0-20%/s1/ROIs_10_s1_p3176.tif,0-20%/land_cover_maps/ROIs_10_s2_p3176.tif,0-20%/cloud_detection_results/ROIs_10_s2_cloudy_p3176.tif
0-20%/s2/ROIs_08_s2_p4984.tif,0-20%/s2_cloudy/ROIs_08_s2_cloudy_p4984.tif,0-20%/s1/ROIs_08_s1_p4984.tif,0-20%/land_cover_maps/ROIs_08_s2_p4984.tif,0-20%/cloud_detection_results/ROIs_08_s2_cloudy_p4984.tif
0-20%/s2/ROIs_05_s2_p1232.tif,0-20%/s2_cloudy/ROIs_05_s2_cloudy_p1232.tif,0-20%/s1/ROIs_05_s1_p1232.tif,0-20%/land_cover_maps/ROIs_05_s2_p1232.tif,0-20%/cloud_detection_results/ROIs_05_s2_cloudy_p1232.tif
0-20%/s2/ROIs_04_s2_p4524.tif,0-20%/s2_cloudy/ROIs_04_s2_cloudy_p4524.tif,0-20%/s1/ROIs_04_s1_p4524.tif,0-20%/land_cover_maps/ROIs_04_s2_p4524.tif,0-20%/cloud_detection_results/ROIs_04_s2_cloudy_p4524.tif
0-20%/s2/ROIs_08_s2_p6211.tif,0-20%/s2_cloudy/ROIs_08_s2_cloudy_p6211.tif,0-20%/s1/ROIs_08_s1_p6211.tif,0-20%/land_cover_maps/ROIs_08_s2_p6211.tif,0-20%/cloud_detection_results/ROIs_08_s2_cloudy_p6211.tif
0-20%/s2/ROIs_03_s2_p2080.tif,0-20%/s2_cloudy/ROIs_03_s2_cloudy_p2080.tif,0-20%/s1/ROIs_03_s1_p2080.tif,0-20%/land_cover_maps/ROIs_03_s2_p2080.tif,0-20%/cloud_detection_results/ROIs_03_s2_cloudy_p2080.tif
0-20%/s2/ROIs_03_s2_p1512.tif,0-20%/s2_cloudy/ROIs_03_s2_cloudy_p1512.tif,0-20%/s1/ROIs_03_s1_p1512.tif,0-20%/land_cover_maps/ROIs_03_s2_p1512.tif,0-20%/cloud_detection_results/ROIs_03_s2_cloudy_p1512.tif
0-20%/s2/ROIs_05_s2_p715.tif,0-20%/s2_cloudy/ROIs_05_s2_cloudy_p715.tif,0-20%/s1/ROIs_05_s1_p715.tif,0-20%/land_cover_maps/ROIs_05_s2_p715.tif,0-20%/cloud_detection_results/ROIs_05_s2_cloudy_p715.tif
0-20%/s2/ROIs_03_s2_p1811.tif,0-20%/s2_cloudy/ROIs_03_s2_cloudy_p1811.tif,0-20%/s1/ROIs_03_s1_p1811.tif,0-20%/land_cover_maps/ROIs_03_s2_p1811.tif,0-20%/cloud_detection_results/ROIs_03_s2_cloudy_p1811.tif
0-20%/s2/ROIs_01_s2_p6104.tif,0-20%/s2_cloudy/ROIs_01_s2_cloudy_p6104.tif,0-20%/s1/ROIs_01_s1_p6104.tif,0-20%/land_cover_maps/ROIs_01_s2_p6104.tif,0-20%/cloud_detection_results/ROIs_01_s2_cloudy_p6104.tif
0-20%/s2/ROIs_09_s2_p868.tif,0-20%/s2_cloudy/ROIs_09_s2_cloudy_p868.tif,0-20%/s1/ROIs_09_s1_p868.tif,0-20%/land_cover_maps/ROIs_09_s2_p868.tif,0-20%/cloud_detection_results/ROIs_09_s2_cloudy_p868.tif
0-20%/s2/ROIs_08_s2_p3702.tif,0-20%/s2_cloudy/ROIs_08_s2_cloudy_p3702.tif,0-20%/s1/ROIs_08_s1_p3702.tif,0-20%/land_cover_maps/ROIs_08_s2_p3702.tif,0-20%/cloud_detection_results/ROIs_08_s2_cloudy_p3702.tif
0-20%/s2/ROIs_08_s2_p5972.tif,0-20%/s2_cloudy/ROIs_08_s2_cloudy_p5972.tif,0-20%/s1/ROIs_08_s1_p5972.tif,0-20%/land_cover_maps/ROIs_08_s2_p5972.tif,0-20%/cloud_detection_results/ROIs_08_s2_cloudy_p5972.tif
0-20%/s2/ROIs_03_s2_p2289.tif,0-20%/s2_cloudy/ROIs_03_s2_cloudy_p2289.tif,0-20%/s1/ROIs_03_s1_p2289.tif,0-20%/land_cover_maps/ROIs_03_s2_p2289.tif,0-20%/cloud_detection_results/ROIs_03_s2_cloudy_p2289.tif
0-20%/s2/ROIs_04_s2_p959.tif,0-20%/s2_cloudy/ROIs_04_s2_cloudy_p959.tif,0-20%/s1/ROIs_04_s1_p959.tif,0-20%/land_cover_maps/ROIs_04_s2_p959.tif,0-20%/cloud_detection_results/ROIs_04_s2_cloudy_p959.tif
0-20%/s2/ROIs_07_s2_p2404.tif,0-20%/s2_cloudy/ROIs_07_s2_cloudy_p2404.tif,0-20%/s1/ROIs_07_s1_p2404.tif,0-20%/land_cover_maps/ROIs_07_s2_p2404.tif,0-20%/cloud_detection_results/ROIs_07_s2_cloudy_p2404.tif
0-20%/s2/ROIs_04_s2_p2526.tif,0-20%/s2_cloudy/ROIs_04_s2_cloudy_p2526.tif,0-20%/s1/ROIs_04_s1_p2526.tif,0-20%/land_cover_maps/ROIs_04_s2_p2526.tif,0-20%/cloud_detection_results/ROIs_04_s2_cloudy_p2526.tif
0-20%/s2/ROIs_04_s2_p1992.tif,0-20%/s2_cloudy/ROIs_04_s2_cloudy_p1992.tif,0-20%/s1/ROIs_04_s1_p1992.tif,0-20%/land_cover_maps/ROIs_04_s2_p1992.tif,0-20%/cloud_detection_results/ROIs_04_s2_cloudy_p1992.tif
0-20%/s2/ROIs_07_s2_p3244.tif,0-20%/s2_cloudy/ROIs_07_s2_cloudy_p3244.tif,0-20%/s1/ROIs_07_s1_p3244.tif,0-20%/land_cover_maps/ROIs_07_s2_p3244.tif,0-20%/cloud_detection_results/ROIs_07_s2_cloudy_p3244.tif
0-20%/s2/ROIs_03_s2_p4688.tif,0-20%/s2_cloudy/ROIs_03_s2_cloudy_p4688.tif,0-20%/s1/ROIs_03_s1_p4688.tif,0-20%/land_cover_maps/ROIs_03_s2_p4688.tif,0-20%/cloud_detection_results/ROIs_03_s2_cloudy_p4688.tif
0-20%/s2/ROIs_05_s2_p428.tif,0-20%/s2_cloudy/ROIs_05_s2_cloudy_p428.tif,0-20%/s1/ROIs_05_s1_p428.tif,0-20%/land_cover_maps/ROIs_05_s2_p428.tif,0-20%/cloud_detection_results/ROIs_05_s2_cloudy_p428.tif
0-20%/s2/ROIs_04_s2_p3316.tif,0-20%/s2_cloudy/ROIs_04_s2_cloudy_p3316.tif,0-20%/s1/ROIs_04_s1_p3316.tif,0-20%/land_cover_maps/ROIs_04_s2_p3316.tif,0-20%/cloud_detection_results/ROIs_04_s2_cloudy_p3316.tif
0-20%/s2/ROIs_03_s2_p3503.tif,0-20%/s2_cloudy/ROIs_03_s2_cloudy_p3503.tif,0-20%/s1/ROIs_03_s1_p3503.tif,0-20%/land_cover_maps/ROIs_03_s2_p3503.tif,0-20%/cloud_detection_results/ROIs_03_s2_cloudy_p3503.tif
0-20%/s2/ROIs_03_s2_p2613.tif,0-20%/s2_cloudy/ROIs_03_s2_cloudy_p2613.tif,0-20%/s1/ROIs_03_s1_p2613.tif,0-20%/land_cover_maps/ROIs_03_s2_p2613.tif,0-20%/cloud_detection_results/ROIs_03_s2_cloudy_p2613.tif
0-20%/s2/ROIs_04_s2_p2270.tif,0-20%/s2_cloudy/ROIs_04_s2_cloudy_p2270.tif,0-20%/s1/ROIs_04_s1_p2270.tif,0-20%/land_cover_maps/ROIs_04_s2_p2270.tif,0-20%/cloud_detection_results/ROIs_04_s2_cloudy_p2270.tif
0-20%/s2/ROIs_06_s2_p4048.tif,0-20%/s2_cloudy/ROIs_06_s2_cloudy_p4048.tif,0-20%/s1/ROIs_06_s1_p4048.tif,0-20%/land_cover_maps/ROIs_06_s2_p4048.tif,0-20%/cloud_detection_results/ROIs_06_s2_cloudy_p4048.tif
0-20%/s2/ROIs_03_s2_p2914.tif,0-20%/s2_cloudy/ROIs_03_s2_cloudy_p2914.tif,0-20%/s1/ROIs_03_s1_p2914.tif,0-20%/land_cover_maps/ROIs_03_s2_p2914.tif,0-20%/cloud_detection_results/ROIs_03_s2_cloudy_p2914.tif
0-20%/s2/ROIs_03_s2_p1763.tif,0-20%/s2_cloudy/ROIs_03_s2_cloudy_p1763.tif,0-20%/s1/ROIs_03_s1_p1763.tif,0-20%/land_cover_maps/ROIs_03_s2_p1763.tif,0-20%/cloud_detection_results/ROIs_03_s2_cloudy_p1763.tif
0-20%/s2/ROIs_08_s2_p1117.tif,0-20%/s2_cloudy/ROIs_08_s2_cloudy_p1117.tif,0-20%/s1/ROIs_08_s1_p1117.tif,0-20%/land_cover_maps/ROIs_08_s2_p1117.tif,0-20%/cloud_detection_results/ROIs_08_s2_cloudy_p1117.tif
0-20%/s2/ROIs_08_s2_p5367.tif,0-20%/s2_cloudy/ROIs_08_s2_cloudy_p5367.tif,0-20%/s1/ROIs_08_s1_p5367.tif,0-20%/land_cover_maps/ROIs_08_s2_p5367.tif,0-20%/cloud_detection_results/ROIs_08_s2_cloudy_p5367.tif
0-20%/s2/ROIs_08_s2_p4524.tif,0-20%/s2_cloudy/ROIs_08_s2_cloudy_p4524.tif,0-20%/s1/ROIs_08_s1_p4524.tif,0-20%/land_cover_maps/ROIs_08_s2_p4524.tif,0-20%/cloud_detection_results/ROIs_08_s2_cloudy_p4524.tif
0-20%/s2/ROIs_03_s2_p2003.tif,0-20%/s2_cloudy/ROIs_03_s2_cloudy_p2003.tif,0-20%/s1/ROIs_03_s1_p2003.tif,0-20%/land_cover_maps/ROIs_03_s2_p2003.tif,0-20%/cloud_detection_results/ROIs_03_s2_cloudy_p2003.tif
0-20%/s2/ROIs_04_s2_p6293.tif,0-20%/s2_cloudy/ROIs_04_s2_cloudy_p6293.tif,0-20%/s1/ROIs_04_s1_p6293.tif,0-20%/land_cover_maps/ROIs_04_s2_p6293.tif,0-20%/cloud_detection_results/ROIs_04_s2_cloudy_p6293.tif
0-20%/s2/ROIs_03_s2_p5214.tif,0-20%/s2_cloudy/ROIs_03_s2_cloudy_p5214.tif,0-20%/s1/ROIs_03_s1_p5214.tif,0-20%/land_cover_maps/ROIs_03_s2_p5214.tif,0-20%/cloud_detection_results/ROIs_03_s2_cloudy_p5214.tif
0-20%/s2/ROIs_09_s2_p867.tif,0-20%/s2_cloudy/ROIs_09_s2_cloudy_p867.tif,0-20%/s1/ROIs_09_s1_p867.tif,0-20%/land_cover_maps/ROIs_09_s2_p867.tif,0-20%/cloud_detection_results/ROIs_09_s2_cloudy_p867.tif
0-20%/s2/ROIs_04_s2_p5480.tif,0-20%/s2_cloudy/ROIs_04_s2_cloudy_p5480.tif,0-20%/s1/ROIs_04_s1_p5480.tif,0-20%/land_cover_maps/ROIs_04_s2_p5480.tif,0-20%/cloud_detection_results/ROIs_04_s2_cloudy_p5480.tif
0-20%/s2/ROIs_04_s2_p3374.tif,0-20%/s2_cloudy/ROIs_04_s2_cloudy_p3374.tif,0-20%/s1/ROIs_04_s1_p3374.tif,0-20%/land_cover_maps/ROIs_04_s2_p3374.tif,0-20%/cloud_detection_results/ROIs_04_s2_cloudy_p3374.tif
0-20%/s2/ROIs_10_s2_p3891.tif,0-20%/s2_cloudy/ROIs_10_s2_cloudy_p3891.tif,0-20%/s1/ROIs_10_s1_p3891.tif,0-20%/land_cover_maps/ROIs_10_s2_p3891.tif,0-20%/cloud_detection_results/ROIs_10_s2_cloudy_p3891.tif
0-20%/s2/ROIs_04_s2_p5404.tif,0-20%/s2_cloudy/ROIs_04_s2_cloudy_p5404.tif,0-20%/s1/ROIs_04_s1_p5404.tif,0-20%/land_cover_maps/ROIs_04_s2_p5404.tif,0-20%/cloud_detection_results/ROIs_04_s2_cloudy_p5404.tif
0-20%/s2/ROIs_03_s2_p2029.tif,0-20%/s2_cloudy/ROIs_03_s2_cloudy_p2029.tif,0-20%/s1/ROIs_03_s1_p2029.tif,0-20%/land_cover_maps/ROIs_03_s2_p2029.tif,0-20%/cloud_detection_results/ROIs_03_s2_cloudy_p2029.tif
0-20%/s2/ROIs_04_s2_p3310.tif,0-20%/s2_cloudy/ROIs_04_s2_cloudy_p3310.tif,0-20%/s1/ROIs_04_s1_p3310.tif,0-20%/land_cover_maps/ROIs_04_s2_p3310.tif,0-20%/cloud_detection_results/ROIs_04_s2_cloudy_p3310.tif
0-20%/s2/ROIs_05_s2_p1239.tif,0-20%/s2_cloudy/ROIs_05_s2_cloudy_p1239.tif,0-20%/s1/ROIs_05_s1_p1239.tif,0-20%/land_cover_maps/ROIs_05_s2_p1239.tif,0-20%/cloud_detection_results/ROIs_05_s2_cloudy_p1239.tif
0-20%/s2/ROIs_03_s2_p4708.tif,0-20%/s2_cloudy/ROIs_03_s2_cloudy_p4708.tif,0-20%/s1/ROIs_03_s1_p4708.tif,0-20%/land_cover_maps/ROIs_03_s2_p4708.tif,0-20%/cloud_detection_results/ROIs_03_s2_cloudy_p4708.tif
0-20%/s2/ROIs_04_s2_p3024.tif,0-20%/s2_cloudy/ROIs_04_s2_cloudy_p3024.tif,0-20%/s1/ROIs_04_s1_p3024.tif,0-20%/land_cover_maps/ROIs_04_s2_p3024.tif,0-20%/cloud_detection_results/ROIs_04_s2_cloudy_p3024.tif
0-20%/s2/ROIs_10_s2_p1642.tif,0-20%/s2_cloudy/ROIs_10_s2_cloudy_p1642.tif,0-20%/s1/ROIs_10_s1_p1642.tif,0-20%/land_cover_maps/ROIs_10_s2_p1642.tif,0-20%/cloud_detection_results/ROIs_10_s2_cloudy_p1642.tif
0-20%/s2/ROIs_06_s2_p5165.tif,0-20%/s2_cloudy/ROIs_06_s2_cloudy_p5165.tif,0-20%/s1/ROIs_06_s1_p5165.tif,0-20%/land_cover_maps/ROIs_06_s2_p5165.tif,0-20%/cloud_detection_results/ROIs_06_s2_cloudy_p5165.tif
0-20%/s2/ROIs_06_s2_p6445.tif,0-20%/s2_cloudy/ROIs_06_s2_cloudy_p6445.tif,0-20%/s1/ROIs_06_s1_p6445.tif,0-20%/land_cover_maps/ROIs_06_s2_p6445.tif,0-20%/cloud_detection_results/ROIs_06_s2_cloudy_p6445.tif
0-20%/s2/ROIs_04_s2_p3903.tif,0-20%/s2_cloudy/ROIs_04_s2_cloudy_p3903.tif,0-20%/s1/ROIs_04_s1_p3903.tif,0-20%/land_cover_maps/ROIs_04_s2_p3903.tif,0-20%/cloud_detection_results/ROIs_04_s2_cloudy_p3903.tif
0-20%/s2/ROIs_03_s2_p2417.tif,0-20%/s2_cloudy/ROIs_03_s2_cloudy_p2417.tif,0-20%/s1/ROIs_03_s1_p2417.tif,0-20%/land_cover_maps/ROIs_03_s2_p2417.tif,0-20%/cloud_detection_results/ROIs_03_s2_cloudy_p2417.tif
0-20%/s2/ROIs_04_s2_p3108.tif,0-20%/s2_cloudy/ROIs_04_s2_cloudy_p3108.tif,0-20%/s1/ROIs_04_s1_p3108.tif,0-20%/land_cover_maps/ROIs_04_s2_p3108.tif,0-20%/cloud_detection_results/ROIs_04_s2_cloudy_p3108.tif
0-20%/s2/ROIs_05_s2_p337.tif,0-20%/s2_cloudy/ROIs_05_s2_cloudy_p337.tif,0-20%/s1/ROIs_05_s1_p337.tif,0-20%/land_cover_maps/ROIs_05_s2_p337.tif,0-20%/cloud_detection_results/ROIs_05_s2_cloudy_p337.tif
0-20%/s2/ROIs_03_s2_p4509.tif,0-20%/s2_cloudy/ROIs_03_s2_cloudy_p4509.tif,0-20%/s1/ROIs_03_s1_p4509.tif,0-20%/land_cover_maps/ROIs_03_s2_p4509.tif,0-20%/cloud_detection_results/ROIs_03_s2_cloudy_p4509.tif
0-20%/s2/ROIs_05_s2_p3928.tif,0-20%/s2_cloudy/ROIs_05_s2_cloudy_p3928.tif,0-20%/s1/ROIs_05_s1_p3928.tif,0-20%/land_cover_maps/ROIs_05_s2_p3928.tif,0-20%/cloud_detection_results/ROIs_05_s2_cloudy_p3928.tif
0-20%/s2/ROIs_06_s2_p1716.tif,0-20%/s2_cloudy/ROIs_06_s2_cloudy_p1716.tif,0-20%/s1/ROIs_06_s1_p1716.tif,0-20%/land_cover_maps/ROIs_06_s2_p1716.tif,0-20%/cloud_detection_results/ROIs_06_s2_cloudy_p1716.tif
0-20%/s2/ROIs_03_s2_p2394.tif,0-20%/s2_cloudy/ROIs_03_s2_cloudy_p2394.tif,0-20%/s1/ROIs_03_s1_p2394.tif,0-20%/land_cover_maps/ROIs_03_s2_p2394.tif,0-20%/cloud_detection_results/ROIs_03_s2_cloudy_p2394.tif
0-20%/s2/ROIs_09_s2_p6018.tif,0-20%/s2_cloudy/ROIs_09_s2_cloudy_p6018.tif,0-20%/s1/ROIs_09_s1_p6018.tif,0-20%/land_cover_maps/ROIs_09_s2_p6018.tif,0-20%/cloud_detection_results/ROIs_09_s2_cloudy_p6018.tif
0-20%/s2/ROIs_01_s2_p3065.tif,0-20%/s2_cloudy/ROIs_01_s2_cloudy_p3065.tif,0-20%/s1/ROIs_01_s1_p3065.tif,0-20%/land_cover_maps/ROIs_01_s2_p3065.tif,0-20%/cloud_detection_results/ROIs_01_s2_cloudy_p3065.tif
0-20%/s2/ROIs_03_s2_p787.tif,0-20%/s2_cloudy/ROIs_03_s2_cloudy_p787.tif,0-20%/s1/ROIs_03_s1_p787.tif,0-20%/land_cover_maps/ROIs_03_s2_p787.tif,0-20%/cloud_detection_results/ROIs_03_s2_cloudy_p787.tif
